Kalem,2025Q1
nakit ve nakit benzerleri,522533502
finansal yatırımlar,1105032215
duran finansal yatırımlar,45028306
kısa vadeli borçlanmalar,93000917
uzun vadeli borçlanmaların kısa vadeli kısımları,49925197
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,120816862
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,3048929172
toplam kaynaklar,4232287577
hasılat,758458301
esas faaliyet karı,122456117
ana ortaklık payları,121853103
