Kalem,2025Q1
nakit ve nakit benzerleri,5758072855
finansal yatırımlar,4041808097
duran finansal yatırımlar,1260207234
kısa vadeli borçlanmalar,2906116500
uzun vadeli borçlanmaların kısa vadeli kısımları,130527655
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,26057638
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,23831200743
toplam kaynaklar,34473440702
hasılat,6277702125
esas faaliyet karı,1403843565
ana ortaklık payları,907372699
