Kalem,2025Q1
nakit ve nakit benzerleri,359821276
finansal yatırımlar,10080493
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,716875091
uzun vadeli borçlanmaların kısa vadeli kısımları,739006246
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,976291743
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,7419055115
toplam kaynaklar,16758249835
hasılat,693598349
esas faaliyet karı,100373277
ana ortaklık payları,222207760
