Kalem,2025Q1
nakit ve nakit benzerleri,506787000
finansal yatırımlar,286955501
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,3235758
uzun vadeli borçlanmaların kısa vadeli kısımları,39421054
kısa dönem kira yükümlülükleri,744793
uzun vadeli borçlanmalar,28500000
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,3518127572
toplam kaynaklar,4030973137
hasılat,655123914
esas faaliyet karı,118746568
ana ortaklık payları,65531136
