Kalem,2025Q1
nakit ve nakit benzerleri,8064377084
finansal yatırımlar,1193885524
duran finansal yatırımlar,129168254
kısa vadeli borçlanmalar,5530316485
uzun vadeli borçlanmaların kısa vadeli kısımları,2271064505
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,45385647389
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,9682175385
toplam kaynaklar,76223472822
hasılat,5594889405
esas faaliyet karı,1383180662
ana ortaklık payları,439142352
