Kalem,2025Q1
nakit ve nakit benzerleri,7915173
finansal yatırımlar,953063
duran finansal yatırımlar,448326
kısa vadeli borçlanmalar,5417995
uzun vadeli borçlanmaların kısa vadeli kısımları,9277470
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,50269624
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,165220752
toplam kaynaklar,285396103
hasılat,45596373
esas faaliyet karı,7405464
ana ortaklık payları,5134196
