Kalem,2025Q1
nakit ve nakit benzerleri,108420529
finansal yatırımlar,5457006
duran finansal yatırımlar,20197105
kısa vadeli borçlanmalar,18506275
uzun vadeli borçlanmaların kısa vadeli kısımları,37440559
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,94764674
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,209834864
toplam kaynaklar,418120141
hasılat,45408937
esas faaliyet karı,16577938
ana ortaklık payları,3082110
