Kalem,2025Q1
nakit ve nakit benzerleri,2689333
finansal yatırımlar,4321
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,267094
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,677533
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,19007027
toplam kaynaklar,28091156
hasılat,4672545
esas faaliyet karı,(14977)
ana ortaklık payları,(308475)
