Kalem,2024Q1
nakit ve nakit benzerleri,734621532
finansal yatırımlar,219185888
duran finansal yatırımlar,1134999
kısa vadeli borçlanmalar,132366140
uzun vadeli borçlanmaların kısa vadeli kısımları,562636035
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,900961083
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,6405875880
toplam kaynaklar,10320480472
hasılat,2659706080
esas faaliyet karı,73310990
ana ortaklık payları,409775270
