Kalem,2024Q1
nakit ve nakit benzerleri,436997921
finansal yatırımlar,129599675
duran finansal yatırımlar,324702
kısa vadeli borçlanmalar,404710
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,15380044
uzun vadeli borçlanmalar,0
uzun dönem kira yükümlülükleri,36401794
ana ortaklığa ait özkaynaklar,4678409056
toplam kaynaklar,4994645196
hasılat,566670800
esas faaliyet karı,63415282
ana ortaklık payları,(128945559)
