Kalem,2024Q1
nakit ve nakit benzerleri,4209940
finansal yatırımlar,0
duran finansal yatırımlar,2664554
kısa vadeli borçlanmalar,6098583
uzun vadeli borçlanmaların kısa vadeli kısımları,1301905
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,2675582
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,27731393
toplam kaynaklar,60302118
hasılat,16356463
esas faaliyet karı,998097
ana ortaklık payları,366963
