Kalem,2024Q1
nakit ve nakit benzerleri,54000980
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,124284326
uzun vadeli borçlanmaların kısa vadeli kısımları,113173629
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,105800709
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,315197458
toplam kaynaklar,1125890981
hasılat,274186093
esas faaliyet karı,16808602
ana ortaklık payları,(33292012)
