Kalem,2024Q1
nakit ve nakit benzerleri,256167565
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,164232484
uzun vadeli borçlanmaların kısa vadeli kısımları,3800564
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,150669158
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,1675492108
toplam kaynaklar,2099438123
hasılat,334716590
esas faaliyet karı,7527302
ana ortaklık payları,202120026
