Kalem,2024Q1
nakit ve nakit benzerleri,46600785
finansal yatırımlar,0
duran finansal yatırımlar,146109
kısa vadeli borçlanmalar,48556938
uzun vadeli borçlanmaların kısa vadeli kısımları,8986968
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,49220623
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,58996287
toplam kaynaklar,279544217
hasılat,72265241
esas faaliyet karı,2764641
ana ortaklık payları,395111
