Kalem,2024Q1
nakit ve nakit benzerleri,101043011
finansal yatırımlar,21723224
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,155058312
uzun vadeli borçlanmaların kısa vadeli kısımları,14473738
kısa dönem kira yükümlülükleri,145002886
uzun vadeli borçlanmalar,4291690
uzun dönem kira yükümlülükleri,213975392
ana ortaklığa ait özkaynaklar,961966953
toplam kaynaklar,1879722307
hasılat,617768399
esas faaliyet karı,12477345
ana ortaklık payları,16732881
