Kalem,2024Q1
nakit ve nakit benzerleri,165344285
finansal yatırımlar,226065309
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,0
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,0
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,1688934637
toplam kaynaklar,1951826094
hasılat,215827952
esas faaliyet karı,30085021
ana ortaklık payları,44884320
