Kalem,2024Q1
nakit ve nakit benzerleri,2556553
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,1502539
uzun vadeli borçlanmaların kısa vadeli kısımları,565842
kısa dönem kira yükümlülükleri,569543
uzun vadeli borçlanmalar,1035454
uzun dönem kira yükümlülükleri,2459966
ana ortaklığa ait özkaynaklar,14925420
toplam kaynaklar,32893551
hasılat,7960251
esas faaliyet karı,1438812
ana ortaklık payları,682988
