Kalem,2024Q1
nakit ve nakit benzerleri,4814298
finansal yatırımlar,4623975
duran finansal yatırımlar,5078431
kısa vadeli borçlanmalar,5686965
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,21300786
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,83430415
toplam kaynaklar,189039353
hasılat,103768404
esas faaliyet karı,1200806
ana ortaklık payları,3877861
