Kalem,2024Q1
nakit ve nakit benzerleri,154851
finansal yatırımlar,1410231
duran finansal yatırımlar,1196
kısa vadeli borçlanmalar,84499
uzun vadeli borçlanmaların kısa vadeli kısımları,156496
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,312137
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,5915753
toplam kaynaklar,9637652
hasılat,1662145
esas faaliyet karı,286596
ana ortaklık payları,69478
