Kalem,2024Q1
nakit ve nakit benzerleri,351818
finansal yatırımlar,1540211
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,285618
uzun vadeli borçlanmaların kısa vadeli kısımları,319037
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,505605
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,7181799
toplam kaynaklar,17749088
hasılat,2652085
esas faaliyet karı,682027
ana ortaklık payları,34265
