Kalem,2024Q1
nakit ve nakit benzerleri,5108255
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,841325
uzun vadeli borçlanmaların kısa vadeli kısımları,2286087
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,597626
uzun dönem kira yükümlülükleri,5640
ana ortaklığa ait özkaynaklar,65933005
toplam kaynaklar,137218044
hasılat,2254884
esas faaliyet karı,879043
ana ortaklık payları,81641
