Kalem,2024Q1
nakit ve nakit benzerleri,796089932
finansal yatırımlar,15073414
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,119821014
uzun vadeli borçlanmaların kısa vadeli kısımları,21246797
kısa dönem kira yükümlülükleri,86246452
uzun vadeli borçlanmalar,19195661
uzun dönem kira yükümlülükleri,566576898
ana ortaklığa ait özkaynaklar,2052092300
toplam kaynaklar,4263797263
hasılat,1898711055
esas faaliyet karı,48493932
ana ortaklık payları,29381887
