Kalem,2024Q1
nakit ve nakit benzerleri,27162
finansal yatırımlar,155783
duran finansal yatırımlar,17465
kısa vadeli borçlanmalar,37843
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,325324
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,515404
toplam kaynaklar,1165976
hasılat,147238
esas faaliyet karı,1203
ana ortaklık payları,6931
