Kalem,2024Q1
nakit ve nakit benzerleri,1706591
finansal yatırımlar,41249
duran finansal yatırımlar,304254
kısa vadeli borçlanmalar,32605473
uzun vadeli borçlanmaların kısa vadeli kısımları,1802333
kısa dönem kira yükümlülükleri,281765
uzun vadeli borçlanmalar,2548457
uzun dönem kira yükümlülükleri,742224
ana ortaklığa ait özkaynaklar,40651893
toplam kaynaklar,139840788
hasılat,26632665
esas faaliyet karı,(1943306)
ana ortaklık payları,(215988)
