Kalem,2024Q1
nakit ve nakit benzerleri,234113309
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,203303182
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,2979688
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,1617779471
toplam kaynaklar,2532076076
hasılat,594428071
esas faaliyet karı,308063615
ana ortaklık payları,100888527
