Kalem,2024Q1
nakit ve nakit benzerleri,1355452282
finansal yatırımlar,121954708
duran finansal yatırımlar,33212346
kısa vadeli borçlanmalar,2174007709
uzun vadeli borçlanmaların kısa vadeli kısımları,190479967
kısa dönem kira yükümlülükleri,19120544
uzun vadeli borçlanmalar,92114217
uzun dönem kira yükümlülükleri,4357610
ana ortaklığa ait özkaynaklar,3181749373
toplam kaynaklar,7708612810
hasılat,4420091247
esas faaliyet karı,223398755
ana ortaklık payları,138406962
