Kalem,2024Q1
nakit ve nakit benzerleri,13161754
finansal yatırımlar,394273
duran finansal yatırımlar,3878786
kısa vadeli borçlanmalar,2534154
uzun vadeli borçlanmaların kısa vadeli kısımları,2262057
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,6161107
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,51829607
toplam kaynaklar,81968900
hasılat,34120104
esas faaliyet karı,4311154
ana ortaklık payları,2976646
