Kalem,2024Q1
nakit ve nakit benzerleri,1279844
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,0
uzun vadeli borçlanmaların kısa vadeli kısımları,4347512
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,15137242
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,67324807
toplam kaynaklar,98302169
hasılat,1496455
esas faaliyet karı,3885569
ana ortaklık payları,3238573
