Kalem,2025Q4
nakit ve nakit benzerleri,3519957
finansal yatırımlar,2945502
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,0
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,2450221
uzun vadeli borçlanmalar,0
uzun dönem kira yükümlülükleri,3968506
ana ortaklığa ait özkaynaklar,22278142
toplam kaynaklar,36653371
hasılat,47636608
esas faaliyet karı,3482799
ana ortaklık payları,2627826
