Kalem,2025Q4
nakit ve nakit benzerleri,1460923163
finansal yatırımlar,608882
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,301325302
uzun vadeli borçlanmaların kısa vadeli kısımları,6073814
kısa dönem kira yükümlülükleri,269893744
uzun vadeli borçlanmalar,0
uzun dönem kira yükümlülükleri,1555031699
ana ortaklığa ait özkaynaklar,4377841509
toplam kaynaklar,9011978714
hasılat,13983809841
esas faaliyet karı,117032662
ana ortaklık payları,650808229
