Kalem,2025Q4
nakit ve nakit benzerleri,290452038
finansal yatırımlar,0
duran finansal yatırımlar,681368
kısa vadeli borçlanmalar,519781549
uzun vadeli borçlanmaların kısa vadeli kısımları,1094984445
kısa dönem kira yükümlülükleri,280800703
uzun vadeli borçlanmalar,644618667
uzun dönem kira yükümlülükleri,615756393
ana ortaklığa ait özkaynaklar,4447172209
toplam kaynaklar,11013126683
hasılat,5287314404
esas faaliyet karı,355258945
ana ortaklık payları,643593444
