Kalem,2025Q4
nakit ve nakit benzerleri,19967321
finansal yatırımlar,171293
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,0
uzun vadeli borçlanmaların kısa vadeli kısımları,16253582
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,37415420
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,60031247
toplam kaynaklar,173524206
hasılat,319413508
esas faaliyet karı,3605149
ana ortaklık payları,8353933
