Kalem,2025Q4
nakit ve nakit benzerleri,975127113
finansal yatırımlar,4720814
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,1766031147
uzun vadeli borçlanmaların kısa vadeli kısımları,290521255
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,1514229192
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,5286209835
toplam kaynaklar,11896218104
hasılat,8236540064
esas faaliyet karı,606008353
ana ortaklık payları,(10754513)
