Kalem,2025Q4
nakit ve nakit benzerleri,24002214
finansal yatırımlar,5047950
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,14185401
uzun vadeli borçlanmaların kısa vadeli kısımları,8149132
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,68132215
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,79574574
toplam kaynaklar,252102372
hasılat,82151164
esas faaliyet karı,16719282
ana ortaklık payları,2815880
