Kalem,2025Q4
nakit ve nakit benzerleri,535876199
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,58939195
uzun vadeli borçlanmaların kısa vadeli kısımları,2717172446
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,3557651210
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,79244313724
toplam kaynaklar,93970317551
hasılat,3404148308
esas faaliyet karı,10343766820
ana ortaklık payları,7588631353
