Kalem,2025Q4
nakit ve nakit benzerleri,1442990839
finansal yatırımlar,0
duran finansal yatırımlar,8459171
kısa vadeli borçlanmalar,6846596269
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,2372333738
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,6691060525
toplam kaynaklar,24163941234
hasılat,32872814234
esas faaliyet karı,1690746631
ana ortaklık payları,(963673931)
