Kalem,2025Q4
nakit ve nakit benzerleri,97829154
finansal yatırımlar,0
duran finansal yatırımlar,271509
kısa vadeli borçlanmalar,115029066
uzun vadeli borçlanmaların kısa vadeli kısımları,32919788
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,87949553
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,70390640
toplam kaynaklar,543531612
hasılat,523933321
esas faaliyet karı,10494106
ana ortaklık payları,(8355688)
