Kalem,2025Q4
nakit ve nakit benzerleri,6520055791
finansal yatırımlar,0
duran finansal yatırımlar,7999569
kısa vadeli borçlanmalar,6762387957
uzun vadeli borçlanmaların kısa vadeli kısımları,12854305214
kısa dönem kira yükümlülükleri,68645950
uzun vadeli borçlanmalar,34450834157
uzun dönem kira yükümlülükleri,208363067
ana ortaklığa ait özkaynaklar,59559759570
toplam kaynaklar,129590455824
hasılat,42385314361
esas faaliyet karı,9594412671
ana ortaklık payları,3652368390
