Kalem,2025Q4
nakit ve nakit benzerleri,508570190
finansal yatırımlar,43424246
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,179930303
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,16730261
uzun vadeli borçlanmalar,0
uzun dönem kira yükümlülükleri,44017058
ana ortaklığa ait özkaynaklar,2967940535
toplam kaynaklar,3689846750
hasılat,1652786006
esas faaliyet karı,365353948
ana ortaklık payları,388878896
