Kalem,2025Q4
nakit ve nakit benzerleri,54845602666
finansal yatırımlar,16981097852
duran finansal yatırımlar,6965140948
kısa vadeli borçlanmalar,21382990866
uzun vadeli borçlanmaların kısa vadeli kısımları,2118530221
kısa dönem kira yükümlülükleri,23420791124
uzun vadeli borçlanmalar,25185679374
uzun dönem kira yükümlülükleri,161076799745
ana ortaklığa ait özkaynaklar,116853871107
toplam kaynaklar,410168210677
hasılat,154127554444
esas faaliyet karı,11707541095
ana ortaklık payları,13750218852
