Kalem,2025Q4
nakit ve nakit benzerleri,6903850
finansal yatırımlar,2292676
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,0
uzun vadeli borçlanmaların kısa vadeli kısımları,4006196
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,29774287
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,132987199
toplam kaynaklar,198720840
hasılat,12640315
esas faaliyet karı,14075846
ana ortaklık payları,16306362
