Kalem,2025Q4
nakit ve nakit benzerleri,29086476
finansal yatırımlar,0
duran finansal yatırımlar,31618864
kısa vadeli borçlanmalar,13125911
uzun vadeli borçlanmaların kısa vadeli kısımları,24902275
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,5028364
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,250430356
toplam kaynaklar,431587329
hasılat,180444938
esas faaliyet karı,49145855
ana ortaklık payları,29949517
