Kalem,2025Q4
nakit ve nakit benzerleri,2054761
finansal yatırımlar,120081
duran finansal yatırımlar,529126
kısa vadeli borçlanmalar,32461228
uzun vadeli borçlanmaların kısa vadeli kısımları,9767354
kısa dönem kira yükümlülükleri,717292
uzun vadeli borçlanmalar,46549016
uzun dönem kira yükümlülükleri,1292642
ana ortaklığa ait özkaynaklar,26878386
toplam kaynaklar,196443102
hasılat,138249521
esas faaliyet karı,(23390602)
ana ortaklık payları,(29681104)
