Kalem,2025Q4
nakit ve nakit benzerleri,63973964
finansal yatırımlar,0
duran finansal yatırımlar,673801
kısa vadeli borçlanmalar,20224315
uzun vadeli borçlanmaların kısa vadeli kısımları,43120237
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,99822928
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,156020689
toplam kaynaklar,450780450
hasılat,830827933
esas faaliyet karı,42603202
ana ortaklık payları,33986135
