Kalem,2025Q4
nakit ve nakit benzerleri,5460127
finansal yatırımlar,0
duran finansal yatırımlar,4118043
kısa vadeli borçlanmalar,8382588
uzun vadeli borçlanmaların kısa vadeli kısımları,1795018
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,3075592
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,37734876
toplam kaynaklar,76186969
hasılat,71453576
esas faaliyet karı,3066266
ana ortaklık payları,1271661
