Kalem,2025Q4
nakit ve nakit benzerleri,5555752
finansal yatırımlar,0
duran finansal yatırımlar,3209311
kısa vadeli borçlanmalar,12760540
uzun vadeli borçlanmaların kısa vadeli kısımları,7131808
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,10847980
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,67148466
toplam kaynaklar,130369139
hasılat,255780842
esas faaliyet karı,11506149
ana ortaklık payları,3141080
