Kalem,2025Q4
nakit ve nakit benzerleri,13819664
finansal yatırımlar,953290
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,0
uzun vadeli borçlanmaların kısa vadeli kısımları,2632474
kısa dönem kira yükümlülükleri,133375
uzun vadeli borçlanmalar,1223638
uzun dönem kira yükümlülükleri,189216
ana ortaklığa ait özkaynaklar,62952207
toplam kaynaklar,80297285
hasılat,56502601
esas faaliyet karı,11347996
ana ortaklık payları,8762754
