Kalem,2025Q4
nakit ve nakit benzerleri,2952226061
finansal yatırımlar,0
duran finansal yatırımlar,0
kısa vadeli borçlanmalar,4813351160
uzun vadeli borçlanmaların kısa vadeli kısımları,228677
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,653292
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,9736372903
toplam kaynaklar,17214596180
hasılat,15130476305
esas faaliyet karı,1920493274
ana ortaklık payları,468067817
