Kalem,2025Q4
nakit ve nakit benzerleri,15298306
finansal yatırımlar,4294460
duran finansal yatırımlar,12062109
kısa vadeli borçlanmalar,0
uzun vadeli borçlanmaların kısa vadeli kısımları,637129
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,123625
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,130570779
toplam kaynaklar,156880281
hasılat,14856180
esas faaliyet karı,12022376
ana ortaklık payları,7729931
