Kalem,2025Q4
nakit ve nakit benzerleri,32323843
finansal yatırımlar,1817132560
duran finansal yatırımlar,252090
kısa vadeli borçlanmalar,351665
uzun vadeli borçlanmaların kısa vadeli kısımları,22151212
kısa dönem kira yükümlülükleri,126013472
uzun vadeli borçlanmalar,0
uzun dönem kira yükümlülükleri,165361313
ana ortaklığa ait özkaynaklar,3834239296
toplam kaynaklar,5336107767
hasılat,3818227292
esas faaliyet karı,758440811
ana ortaklık payları,580509077
