Kalem,2025Q4
nakit ve nakit benzerleri,3460632
finansal yatırımlar,10691262
duran finansal yatırımlar,4455409
kısa vadeli borçlanmalar,13043946
uzun vadeli borçlanmaların kısa vadeli kısımları,0
kısa dönem kira yükümlülükleri,0
uzun vadeli borçlanmalar,39682422
uzun dönem kira yükümlülükleri,0
ana ortaklığa ait özkaynaklar,165584579
toplam kaynaklar,338093384
hasılat,721062506
esas faaliyet karı,15946069
ana ortaklık payları,18632108
